EmployeeID,hours_mean,JobInvolvement,PerformanceRating,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager
164,6.330712851405556,2,3,3.0,2.0,4.0,29,1,2.0,0.0,19,4,0.0,0.0,3,0.0,0.0,17900,5.0,16,1,6.0,4,2,1,1
165,7.429799196786944,3,3,1.0,4.0,4.0,19,1,2.0,0.0,4,3,0.0,0.0,1,0.0,0.0,76440,1.0,15,2,1.0,2,1,0,0
166,6.448983712628055,3,3,3.0,1.0,3.0,30,0,0.0,0.0,2,4,0.0,1.0,3,0.0,0.0,51310,0.0,15,1,10.0,2,9,7,8
167,5.835846720214167,3,3,1.0,4.0,2.0,57,0,2.0,0.0,2,2,0.0,0.0,4,0.0,1.0,63060,3.0,12,1,32.0,3,1,0,0
168,7.005148371262778,3,3,2.0,3.0,3.0,50,0,2.0,0.0,10,4,0.0,1.0,3,0.0,0.0,47870,0.0,12,0,28.0,3,27,15,7
169,6.059211289602778,3,4,3.0,4.0,2.0,30,0,0.0,0.0,10,2,0.0,0.0,3,0.0,0.0,188800,0.0,22,1,12.0,3,11,6,7
170,6.696197010263056,3,4,3.0,1.0,4.0,60,0,1.0,0.0,16,3,0.0,1.0,4,0.0,0.0,23390,4.0,20,0,22.0,4,18,13,11
171,7.213215082552222,2,3,1.0,4.0,3.0,47,0,2.0,0.0,1,3,0.0,0.0,5,0.0,1.0,135700,5.0,16,2,20.0,2,5,0,4
172,6.613843150379167,2,4,1.0,3.0,1.0,46,0,2.0,0.0,4,1,0.0,0.0,1,0.0,0.0,67120,6.0,21,1,26.0,3,3,0,1
173,6.09344042838,3,3,4.0,3.0,3.0,35,0,2.0,0.0,15,2,0.0,1.0,2,0.0,0.0,54060,0.0,12,1,6.0,2,5,4,3
174,7.405392681838333,3,3,3.0,3.0,3.0,54,0,2.0,0.0,2,4,0.0,0.0,2,0.0,0.0,89380,7.0,11,3,19.0,2,1,0,0
175,7.1289770191877775,4,3,4.0,3.0,3.0,34,0,2.0,0.0,8,2,0.0,0.0,1,0.0,1.0,24390,3.0,11,2,14.0,2,7,5,7
176,8.626556224899444,2,3,3.0,4.0,3.0,46,0,2.0,0.0,2,3,0.0,0.0,1,1.0,0.0,88370,2.0,18,0,15.0,3,3,1,2
177,6.04515729585,3,3,3.0,2.0,4.0,31,0,2.0,0.0,7,3,0.0,0.0,2,0.0,1.0,53430,1.0,14,1,13.0,3,13,0,8
178,7.966945560017778,2,4,2.0,3.0,4.0,33,1,2.0,0.0,10,3,0.0,1.0,4,0.0,0.0,67280,7.0,22,0,15.0,2,7,7,7
179,6.825259928603056,3,4,1.0,4.0,3.0,33,1,2.0,0.0,5,4,0.0,0.0,2,0.0,1.0,66520,7.0,25,0,8.0,5,4,1,3
180,6.266600847835556,3,3,4.0,2.0,3.0,30,0,2.0,0.0,2,3,0.0,0.0,1,0.0,0.0,48500,0.0,12,1,4.0,4,3,1,2
181,8.626478134761111,1,4,4.0,3.0,3.0,35,0,2.0,0.0,12,2,0.0,1.0,2,0.0,0.0,28090,4.0,23,1,10.0,2,8,0,0
182,6.032698572065834,2,3,1.0,3.0,3.0,31,1,1.0,0.0,22,2,0.0,1.0,2,0.0,0.0,56890,3.0,15,2,12.0,2,1,0,0
183,10.4656659973225,4,4,2.0,1.0,3.0,34,1,1.0,0.0,17,1,0.0,0.0,1,0.0,1.0,20010,9.0,22,1,11.0,5,3,0,2
184,7.40286702365,2,3,2.0,3.0,3.0,42,0,1.0,0.0,2,4,0.0,1.0,1,0.0,0.0,29770,4.0,15,3,8.0,3,2,2,0
185,7.084090807675,3,3,2.0,4.0,2.0,36,0,0.0,0.0,3,4,0.0,0.0,1,0.0,0.0,40250,1.0,11,0,10.0,3,10,9,7
186,6.032679607318055,3,3,3.0,3.0,3.0,22,1,1.0,0.0,7,3,0.0,1.0,2,0.0,0.0,37850,5.0,13,2,4.0,2,2,1,2
187,6.289530343596389,3,3,2.0,4.0,3.0,48,0,2.0,0.0,6,3,0.0,0.0,1,0.0,0.0,108540,2.0,14,1,14.0,6,9,6,7
188,6.945580098170278,3,3,1.0,2.0,3.0,55,0,2.0,0.0,1,3,0.0,1.0,1,0.0,0.0,120310,3.0,11,0,37.0,5,10,7,7
189,5.719563810798611,2,3,4.0,4.0,3.0,41,0,0.0,0.0,3,2,0.0,1.0,2,0.0,0.0,99360,7.0,17,1,16.0,2,14,1,10
190,5.628176037483056,2,3,2.0,3.0,3.0,35,0,2.0,0.0,22,3,0.0,1.0,1,0.0,0.0,29660,9.0,18,0,15.0,2,11,6,9
191,7.154422132976111,3,3,2.0,3.0,3.0,40,0,2.0,0.0,15,3,0.0,1.0,2,0.0,0.0,25710,7.0,14,0,22.0,1,20,5,13
192,6.863467202141667,3,3,3.0,3.0,3.0,39,0,1.0,0.0,12,1,0.0,0.0,1,0.0,0.0,99910,1.0,16,1,8.0,3,8,0,7
193,8.479462293618889,2,3,2.0,4.0,4.0,31,0,2.0,0.0,1,4,0.0,0.0,3,0.0,0.0,61420,4.0,13,2,10.0,2,6,0,5
194,10.243352298081112,3,3,4.0,1.0,2.0,42,0,2.0,0.0,5,3,0.0,0.0,3,0.0,0.0,53900,1.0,14,0,10.0,3,10,5,8
195,6.725804328424722,3,4,4.0,2.0,4.0,45,0,2.0,0.0,2,1,0.0,1.0,4,0.0,0.0,44040,0.0,23,0,9.0,2,8,3,7
196,9.005943775100278,3,3,3.0,3.0,2.0,26,1,1.0,0.0,2,1,0.0,1.0,2,0.0,1.0,59930,0.0,12,0,8.0,3,7,1,0
197,6.769503569834722,2,3,4.0,4.0,4.0,29,0,2.0,0.0,5,3,0.0,0.0,1,0.0,1.0,51300,4.0,11,0,8.0,3,3,1,2
198,7.1647534582775,3,3,1.0,3.0,3.0,33,0,2.0,0.0,16,3,0.0,1.0,1,0.0,1.0,20900,4.0,16,0,10.0,2,6,0,5
199,6.307388442659445,3,3,3.0,4.0,2.0,31,0,2.0,0.0,2,4,0.0,1.0,1,0.0,1.0,29090,9.0,14,2,10.0,2,5,0,1
200,8.933678045515277,4,3,2.0,2.0,3.0,18,1,1.0,0.0,2,3,0.0,0.0,1,0.0,0.0,34680,1.0,18,2,0.0,4,0,0,0
201,6.604520303435834,2,3,3.0,1.0,3.0,40,0,0.0,0.0,1,4,0.0,1.0,2,0.0,1.0,30680,3.0,19,0,20.0,3,1,0,1
202,8.58350066934389,2,3,1.0,3.0,3.0,41,0,0.0,0.0,23,3,0.0,0.0,2,0.0,0.0,26700,2.0,15,2,10.0,2,8,0,7
203,5.532923917893611,2,3,1.0,3.0,3.0,26,0,2.0,0.0,9,4,0.0,0.0,3,1.0,1.0,26930,5.0,17,3,8.0,3,0,0,0
204,5.792482150825278,2,3,1.0,3.0,3.0,35,0,2.0,0.0,16,4,0.0,0.0,2,0.0,0.0,95260,1.0,15,0,5.0,2,5,0,3
205,6.097392904953056,2,3,4.0,4.0,3.0,34,0,2.0,0.0,26,3,0.0,0.0,1,0.0,0.0,52370,1.0,19,1,10.0,3,10,5,7
206,8.189085229808056,1,4,3.0,4.0,1.0,26,1,2.0,0.0,1,3,0.0,1.0,2,0.0,0.0,24260,1.0,22,0,1.0,3,1,0,0
207,7.1227253458275,3,3,2.0,4.0,4.0,37,0,2.0,0.0,8,1,0.0,0.0,1,0.0,0.0,41930,4.0,16,1,12.0,5,6,1,2
208,5.6736189201247225,3,3,1.0,3.0,2.0,46,0,1.0,0.0,4,1,0.0,0.0,5,0.0,0.0,29110,5.0,13,0,28.0,3,2,1,2
209,7.396790495314445,3,3,2.0,1.0,3.0,41,0,2.0,0.0,24,1,0.0,0.0,1,0.0,0.0,26610,7.0,14,1,22.0,2,18,11,8
210,7.265457385095833,3,3,1.0,2.0,3.0,37,0,0.0,0.0,7,2,0.0,0.0,1,0.0,1.0,20280,1.0,16,1,9.0,3,9,7,7
211,8.893444890673612,3,3,4.0,1.0,3.0,52,0,2.0,0.0,2,1,0.0,0.0,1,0.0,1.0,99800,0.0,11,1,18.0,2,10,6,9
212,5.800688308790556,2,4,4.0,3.0,3.0,32,1,0.0,0.0,7,2,0.0,1.0,2,0.0,0.0,32980,8.0,22,0,6.0,4,4,1,2
213,5.861314145470556,2,3,4.0,4.0,3.0,24,0,1.0,0.0,22,3,0.0,1.0,1,1.0,0.0,29350,0.0,14,2,3.0,5,2,2,1
214,5.778331102186389,3,3,3.0,3.0,3.0,38,0,2.0,0.0,5,3,0.0,1.0,1,0.0,0.0,154270,3.0,16,1,18.0,2,1,0,0
215,6.566608656849445,3,3,2.0,2.0,2.0,37,0,2.0,0.0,1,4,0.0,1.0,5,0.0,0.0,39440,6.0,11,2,8.0,3,6,4,3
216,10.43528558679139,1,3,4.0,3.0,3.0,49,0,2.0,0.0,21,1,0.0,0.0,1,0.0,1.0,40110,1.0,18,2,31.0,2,31,0,9
217,8.333743864346111,2,3,2.0,4.0,3.0,24,0,2.0,0.0,1,3,0.0,1.0,1,0.0,0.0,34070,1.0,15,2,6.0,2,6,1,4
218,7.175858991521389,3,3,1.0,2.0,4.0,26,0,2.0,0.0,19,4,0.0,1.0,4,0.0,0.0,119940,1.0,14,1,6.0,6,5,1,4
219,6.3577933958052775,1,3,4.0,2.0,3.0,24,0,2.0,0.0,7,3,0.0,1.0,1,0.0,0.0,12320,1.0,12,0,1.0,4,1,0,0
220,6.652788933511666,3,3,1.0,2.0,3.0,50,0,1.0,0.0,2,2,0.0,0.0,1,0.0,0.0,29600,1.0,14,3,32.0,2,32,10,7
221,6.754674252565556,2,3,2.0,3.0,3.0,25,0,2.0,0.0,2,3,0.0,0.0,1,0.0,0.0,190940,1.0,16,0,7.0,3,7,0,6
222,10.695008924587222,3,4,1.0,3.0,3.0,24,1,1.0,0.0,2,3,0.0,0.0,2,0.0,0.0,39190,1.0,21,0,6.0,3,6,1,2
223,6.4357128514055555,3,3,2.0,1.0,4.0,30,1,1.0,0.0,9,3,0.0,0.0,2,1.0,0.0,68250,1.0,14,0,1.0,2,1,0,0
224,8.2626695671575,3,3,2.0,4.0,3.0,34,0,2.0,0.0,6,2,0.0,0.0,4,0.0,0.0,102480,1.0,12,1,6.0,4,6,1,3
225,6.4150401606425,2,3,2.0,1.0,1.0,31,1,2.0,0.0,9,1,0.0,1.0,1,0.0,1.0,189470,2.0,12,2,9.0,2,3,1,2
226,7.606242748772778,3,3,1.0,4.0,3.0,35,0,2.0,0.0,2,3,0.0,1.0,5,0.0,0.0,24960,4.0,17,3,9.0,3,3,0,2
227,5.930352521195833,3,3,1.0,4.0,4.0,31,0,2.0,0.0,1,3,0.0,1.0,2,0.0,1.0,64650,4.0,17,0,13.0,3,7,5,7
228,7.571142347166389,3,3,1.0,3.0,2.0,27,0,2.0,0.0,22,4,0.0,0.0,1,0.0,1.0,22060,0.0,14,1,6.0,4,5,0,3
229,8.668834225791944,3,3,4.0,3.0,2.0,37,0,2.0,0.0,9,4,0.0,1.0,2,0.0,0.0,20860,4.0,14,0,17.0,3,3,1,0
230,6.890585676037222,1,3,4.0,2.0,4.0,20,0,2.0,0.0,17,4,0.0,1.0,1,0.0,0.0,22930,1.0,13,2,1.0,3,1,0,0
231,7.069645247657222,3,3,3.0,4.0,3.0,42,0,2.0,0.0,28,4,0.0,1.0,2,0.0,0.0,26450,1.0,15,0,10.0,5,10,2,2
232,8.546011825078056,3,3,2.0,4.0,2.0,43,0,2.0,0.0,10,5,0.0,1.0,2,0.0,1.0,26830,4.0,11,0,21.0,3,1,0,0
233,6.6112148594375,4,3,3.0,1.0,2.0,38,0,2.0,1.0,2,4,0.0,0.0,1,0.0,0.0,20140,3.0,17,1,8.0,5,0,0,0
234,8.906508255243056,3,3,4.0,3.0,3.0,43,0,1.0,0.0,4,3,0.0,1.0,2,1.0,1.0,34190,3.0,11,1,10.0,5,8,4,7
235,6.6784381972333335,4,3,4.0,1.0,1.0,48,0,2.0,0.0,8,1,0.0,0.0,2,0.0,0.0,53760,7.0,13,1,21.0,3,3,0,2
236,6.138874386434445,4,4,1.0,3.0,4.0,44,0,2.0,0.0,29,4,0.0,0.0,2,0.0,0.0,19510,4.0,22,3,10.0,4,2,0,2
237,7.8621485943775,2,4,3.0,3.0,3.0,34,0,2.0,0.0,13,4,0.0,1.0,1,0.0,1.0,23410,1.0,20,2,8.0,3,8,0,6
238,6.2227097278,3,3,3.0,1.0,3.0,27,1,2.0,0.0,27,3,0.0,0.0,2,0.0,1.0,22930,0.0,18,0,5.0,0,4,0,2
239,6.681176929941945,1,3,3.0,3.0,3.0,21,0,2.0,0.0,16,2,0.0,0.0,3,0.0,0.0,87260,1.0,11,1,3.0,2,3,1,2
240,8.0619946452475,3,3,4.0,4.0,4.0,44,0,2.0,0.0,2,2,0.0,0.0,1,0.0,0.0,40110,4.0,14,1,26.0,2,2,0,1
241,5.5039223560908335,2,3,1.0,3.0,3.0,22,0,2.0,0.0,2,2,0.0,1.0,2,0.0,0.0,195450,0.0,14,0,3.0,3,2,2,2
242,6.872726461401111,3,3,3.0,3.0,3.0,33,0,2.0,0.0,13,4,0.0,1.0,2,0.0,1.0,45680,0.0,18,1,6.0,2,5,1,2
243,9.113620035698334,3,3,1.0,4.0,2.0,32,0,2.0,0.0,1,1,0.0,1.0,1,1.0,0.0,30220,1.0,16,1,6.0,3,6,0,5
244,6.957549085229722,3,3,3.0,3.0,3.0,30,0,1.0,0.0,4,5,0.0,0.0,3,0.0,1.0,57720,1.0,17,0,1.0,3,1,0,0
245,6.7137829094152774,2,3,4.0,1.0,4.0,53,0,2.0,0.0,24,3,0.0,1.0,3,0.0,0.0,22690,7.0,11,1,18.0,2,14,8,10
246,7.139743418116667,3,3,2.0,4.0,2.0,34,0,2.0,0.0,1,5,0.0,0.0,1,0.0,0.0,53810,1.0,12,0,10.0,0,10,8,8
247,6.935332440874444,3,3,1.0,1.0,3.0,45,1,1.0,0.0,19,4,0.0,0.0,3,0.0,0.0,34410,2.0,13,1,5.0,5,1,0,0
248,9.763126952253334,4,3,3.0,4.0,3.0,26,0,2.0,0.0,7,2,0.0,0.0,1,0.0,0.0,54540,1.0,13,1,3.0,5,3,0,2
249,5.940423917893611,2,3,3.0,3.0,3.0,37,0,2.0,0.0,4,3,0.0,0.0,1,0.0,0.0,98840,1.0,14,0,10.0,3,10,7,8
250,6.400439535921389,3,3,2.0,3.0,2.0,29,0,2.0,0.0,2,3,0.0,1.0,1,1.0,0.0,41570,1.0,17,3,6.0,2,6,1,2
251,6.335101517179722,3,3,2.0,4.0,3.0,35,0,2.0,0.0,10,5,0.0,1.0,4,0.0,0.0,134580,1.0,11,0,17.0,3,17,11,8
252,7.303647925033333,3,4,3.0,4.0,1.0,33,0,1.0,0.0,8,3,0.0,0.0,2,0.0,1.0,90690,3.0,25,1,15.0,3,13,4,7
253,5.867930611334167,2,3,3.0,2.0,4.0,54,0,2.0,0.0,5,2,0.0,1.0,2,0.0,0.0,40140,2.0,19,1,16.0,4,9,7,1
254,10.187155287817777,2,3,2.0,2.0,3.0,36,0,2.0,0.0,8,3,0.0,0.0,2,0.0,1.0,59150,2.0,13,1,13.0,3,3,0,2
255,6.468837572512222,1,3,1.0,4.0,3.0,27,0,2.0,0.0,9,3,0.0,0.0,5,0.0,0.0,59930,0.0,14,1,5.0,3,4,1,1
256,8.247884872824445,2,3,4.0,3.0,3.0,20,1,2.0,0.0,1,3,0.0,0.0,5,0.0,0.0,61620,1.0,12,3,1.0,2,1,1,1
257,10.2773058902275,3,3,1.0,1.0,3.0,33,1,1.0,0.0,15,4,0.0,1.0,1,0.0,0.0,24060,1.0,11,0,10.0,3,10,9,7
258,6.244544846050833,4,3,3.0,3.0,3.0,35,0,0.0,0.0,2,1,0.0,0.0,1,0.0,0.0,187400,1.0,19,1,1.0,2,1,0,0
259,6.662835787594722,3,3,1.0,1.0,4.0,23,0,2.0,0.0,2,3,0.0,0.0,1,1.0,0.0,76370,2.0,11,1,5.0,3,3,0,2
260,7.434014948683611,3,3,4.0,2.0,3.0,25,0,2.0,0.0,11,3,0.0,0.0,2,0.0,0.0,100960,0.0,11,1,4.0,3,3,1,2
261,6.6076416778222224,2,4,4.0,4.0,3.0,38,0,2.0,0.0,16,3,0.0,0.0,5,0.0,0.0,147560,0.0,20,1,8.0,3,7,0,5
262,7.178524096385278,2,3,2.0,4.0,3.0,29,0,1.0,0.0,2,4,0.0,0.0,4,1.0,1.0,64990,1.0,18,3,10.0,3,10,2,8
263,6.556758143685833,4,3,2.0,2.0,3.0,48,0,2.0,0.0,16,3,0.0,0.0,1,0.0,0.0,97240,3.0,13,0,12.0,2,2,2,2
264,8.350902498884167,3,3,4.0,4.0,3.0,27,0,1.0,0.0,4,3,0.0,0.0,5,0.0,1.0,21940,1.0,12,0,6.0,5,6,0,4
265,6.994064033913333,4,3,4.0,4.0,3.0,37,0,2.0,0.0,16,3,0.0,0.0,3,0.0,0.0,33880,3.0,11,0,4.0,2,1,0,0
266,9.009363007585833,4,3,4.0,3.0,3.0,50,0,2.0,0.0,5,3,0.0,0.0,1,0.0,0.0,54730,1.0,19,1,20.0,2,20,3,8
267,6.355066934404166,3,4,4.0,2.0,4.0,34,0,2.0,0.0,18,1,0.0,0.0,1,1.0,0.0,27030,1.0,21,1,9.0,2,8,7,7
268,7.271326416778056,1,3,1.0,3.0,3.0,24,1,2.0,0.0,17,2,0.0,1.0,1,1.0,0.0,25010,9.0,12,0,4.0,3,2,2,0
269,6.281166889781111,3,3,4.0,3.0,3.0,39,0,2.0,0.0,12,5,0.0,1.0,1,0.0,0.0,62200,1.0,14,2,20.0,2,20,11,10
270,7.423312137438611,1,3,4.0,4.0,2.0,32,0,2.0,0.0,2,3,0.0,0.0,5,0.0,0.0,30380,1.0,11,0,10.0,5,10,0,8
271,8.106145693886388,2,3,2.0,3.0,3.0,50,1,1.0,0.0,4,2,0.0,0.0,4,0.0,0.0,44240,3.0,14,1,18.0,2,4,1,3
272,6.7047991967869445,2,3,2.0,4.0,2.0,38,0,2.0,0.0,9,4,0.0,0.0,1,0.0,0.0,43120,0.0,12,1,10.0,2,9,1,8
273,6.039949799196667,2,4,3.0,1.0,3.0,27,0,2.0,0.0,10,3,0.0,0.0,5,0.0,0.0,132450,1.0,23,1,9.0,3,9,0,7
274,7.327186523873055,3,3,3.0,4.0,3.0,32,0,2.0,0.0,1,3,0.0,0.0,2,0.0,0.0,136640,3.0,14,0,10.0,6,7,7,7
275,6.231782686300556,3,3,4.0,1.0,3.0,47,0,2.0,0.0,2,3,0.0,1.0,5,0.0,0.0,50210,2.0,17,0,20.0,3,7,1,7
276,8.373831994645,3,3,4.0,1.0,3.0,40,0,1.0,0.0,3,4,0.0,1.0,3,0.0,0.0,51260,5.0,18,0,20.0,2,18,1,12
277,6.24047188755,3,3,3.0,3.0,3.0,53,0,2.0,0.0,7,1,0.0,0.0,2,0.0,0.0,28590,3.0,18,1,32.0,2,5,1,3
278,7.029294957608055,3,4,2.0,4.0,2.0,41,0,2.0,0.0,6,3,0.0,0.0,1,0.0,1.0,102390,3.0,24,3,23.0,3,21,12,6
279,6.290203034359444,4,4,1.0,1.0,3.0,60,0,2.0,0.0,8,2,0.0,1.0,5,0.0,0.0,53290,8.0,20,0,10.0,3,2,2,2
280,6.991514948683611,2,3,4.0,1.0,2.0,27,0,1.0,0.0,29,1,0.0,0.0,2,0.0,1.0,43250,1.0,14,0,9.0,2,9,1,7
281,5.771757028112222,3,3,4.0,3.0,3.0,41,0,2.0,0.0,3,3,0.0,0.0,1,0.0,0.0,72600,1.0,16,0,22.0,2,22,2,10
282,6.734070727353611,4,4,4.0,2.0,3.0,50,0,2.0,0.0,9,3,0.0,0.0,2,0.0,0.0,23220,7.0,25,1,4.0,0,2,2,2
283,7.447954038375555,2,3,1.0,2.0,3.0,28,1,2.0,0.0,2,4,0.0,0.0,3,0.0,0.0,20750,7.0,18,3,10.0,0,7,3,7
284,5.7542179830430555,3,3,1.0,1.0,3.0,36,0,0.0,0.0,10,4,0.0,1.0,2,0.0,0.0,41520,9.0,19,1,10.0,3,8,0,5
285,9.025584560463889,3,3,3.0,3.0,4.0,38,0,2.0,0.0,1,3,0.0,1.0,3,0.0,0.0,96190,4.0,13,1,10.0,2,1,0,0
286,5.9119422132975,2,3,1.0,3.0,3.0,44,0,0.0,0.0,8,2,0.0,0.0,1,0.0,0.0,135030,2.0,12,0,9.0,6,5,1,4
287,7.638302097277778,2,4,4.0,3.0,2.0,47,0,1.0,0.0,27,3,0.0,0.0,1,0.0,1.0,54410,9.0,22,1,28.0,6,22,11,13
288,7.0378201695669445,3,3,3.0,4.0,2.0,30,0,2.0,0.0,8,3,0.0,0.0,2,0.0,1.0,52090,7.0,14,1,10.0,3,8,7,7
289,6.252341588576389,3,3,3.0,3.0,3.0,29,0,2.0,0.0,1,2,0.0,1.0,1,0.0,0.0,106730,1.0,13,3,1.0,2,1,0,0
290,9.60363007585889,3,4,3.0,3.0,3.0,42,1,1.0,0.0,10,1,0.0,1.0,1,0.0,1.0,50100,6.0,21,3,7.0,3,2,2,2
291,6.727218875501944,3,3,4.0,4.0,3.0,43,0,1.0,0.0,26,1,0.0,0.0,1,0.0,0.0,135490,3.0,11,2,7.0,3,2,2,2
292,6.253431503792778,4,3,2.0,3.0,3.0,34,0,2.0,0.0,2,5,0.0,0.0,2,1.0,0.0,49990,3.0,12,2,10.0,2,5,4,3
293,7.239323962516667,3,3,2.0,1.0,4.0,23,0,2.0,0.0,13,3,0.0,0.0,5,0.0,0.0,42210,1.0,11,1,5.0,4,4,0,2
294,6.0935854529227775,2,3,3.0,2.0,1.0,39,0,2.0,0.0,2,4,0.0,1.0,4,1.0,0.0,138720,9.0,12,3,12.0,3,8,3,6
295,6.677523427041389,3,3,3.0,4.0,2.0,56,0,2.0,0.0,2,4,0.0,0.0,1,0.0,0.0,20420,7.0,12,0,30.0,6,10,1,1
296,8.2681659973225,3,3,4.0,4.0,2.0,40,0,2.0,0.0,9,3,0.0,0.0,2,0.0,0.0,20730,0.0,14,0,5.0,3,4,2,3
297,7.350047969656389,3,3,4.0,1.0,1.0,27,0,2.0,0.0,10,3,0.0,1.0,1,0.0,0.0,29560,8.0,13,0,9.0,6,7,0,7
298,6.514453369031667,2,3,4.0,2.0,3.0,29,0,2.0,0.0,20,3,0.0,1.0,2,0.0,1.0,29260,1.0,15,1,2.0,3,2,2,2
299,5.7221552878177775,3,3,4.0,4.0,3.0,53,0,2.0,0.0,9,3,0.0,1.0,3,0.0,0.0,48090,2.0,18,0,19.0,2,2,2,2
300,6.585214190093611,3,3,4.0,1.0,4.0,35,0,0.0,0.0,5,1,0.0,0.0,1,1.0,1.0,51630,2.0,18,2,16.0,4,1,0,0
301,7.115717313699166,1,3,3.0,4.0,3.0,32,0,1.0,0.0,4,4,0.0,0.0,2,0.0,0.0,188440,1.0,19,0,10.0,3,10,4,7
302,10.377392904953055,3,3,4.0,3.0,1.0,38,0,2.0,0.0,10,3,0.0,0.0,4,0.0,0.0,181720,6.0,12,2,6.0,5,1,0,1
303,5.918919009370556,2,3,2.0,1.0,3.0,34,0,2.0,0.0,20,3,0.0,1.0,3,0.0,1.0,57440,3.0,19,1,7.0,4,0,0,0
304,5.537267960731667,3,3,3.0,1.0,4.0,52,0,2.0,0.0,21,5,0.0,0.0,3,0.0,0.0,28890,1.0,11,1,34.0,2,34,1,16
305,9.606076528335555,3,3,4.0,4.0,2.0,33,1,2.0,0.0,1,2,0.0,0.0,3,0.0,0.0,28710,1.0,17,3,10.0,2,10,7,8
306,7.153890004462222,3,3,3.0,4.0,2.0,25,0,2.0,0.0,8,3,0.0,0.0,2,0.0,0.0,74840,1.0,15,0,6.0,3,6,1,4
307,5.642763275323333,3,3,2.0,3.0,3.0,45,0,2.0,0.0,2,3,0.0,0.0,3,1.0,0.0,60740,0.0,14,0,9.0,2,8,3,1
308,7.433730477465278,1,3,1.0,3.0,3.0,23,0,2.0,0.0,23,1,0.0,1.0,2,0.0,0.0,173280,1.0,17,1,2.0,2,2,0,2
309,9.325049085229722,3,3,2.0,3.0,3.0,47,1,1.0,0.0,4,3,0.0,0.0,1,0.0,0.0,27740,4.0,13,1,0.0,2,5,1,3
310,7.626967871485833,3,3,4.0,4.0,3.0,34,0,2.0,0.0,12,3,0.0,0.0,1,0.0,0.0,45050,1.0,12,0,6.0,3,6,1,4
311,7.6582463186075,3,3,4.0,1.0,3.0,55,1,2.0,1.0,7,3,1.0,0.0,4,0.0,0.0,74280,5.0,12,0,24.0,2,5,1,4
312,6.898047746541667,1,3,1.0,1.0,3.0,36,0,0.0,0.0,7,2,0.0,0.0,5,0.0,0.0,116310,1.0,18,1,10.0,2,10,0,9
313,7.0100792057116665,3,3,4.0,4.0,3.0,52,0,0.0,0.0,1,4,0.0,0.0,5,0.0,0.0,97380,0.0,18,2,5.0,2,4,1,2
314,6.597993083444722,3,3,1.0,3.0,3.0,26,0,1.0,0.0,2,2,0.0,0.0,1,0.0,1.0,28350,3.0,11,1,5.0,2,2,2,0
315,6.066065372601389,3,3,2.0,3.0,2.0,29,0,2.0,0.0,10,2,0.0,0.0,3,0.0,0.0,169590,4.0,14,3,11.0,5,8,1,1
316,5.719818161535,3,3,4.0,1.0,2.0,26,1,2.0,0.0,15,2,0.0,0.0,2,0.0,0.0,26130,6.0,19,1,6.0,2,4,1,2
317,5.953528558678889,3,3,2.0,4.0,3.0,34,0,2.0,0.0,14,4,0.0,0.0,2,0.0,0.0,61460,2.0,12,0,10.0,3,4,1,3
318,8.730986166889723,3,3,4.0,1.0,3.0,54,0,2.0,0.0,18,4,0.0,1.0,2,0.0,1.0,49630,9.0,15,1,9.0,2,5,1,4
319,6.509149933065555,3,3,3.0,4.0,3.0,27,0,1.0,0.0,13,2,0.0,1.0,4,0.0,0.0,195370,0.0,12,0,5.0,5,4,1,1
320,9.227389558232778,3,3,4.0,1.0,2.0,37,0,2.0,0.0,2,4,0.0,0.0,2,0.0,1.0,61720,0.0,11,0,6.0,1,5,4,3
321,10.506587460954723,3,3,1.0,1.0,3.0,38,0,1.0,0.0,2,4,0.0,1.0,2,0.0,0.0,23680,6.0,11,1,17.0,3,15,4,12
322,6.4237639446675,3,3,3.0,1.0,3.0,34,0,2.0,0.0,2,3,0.0,0.0,1,0.0,0.0,103120,1.0,12,0,6.0,2,6,1,3
323,7.642694109772222,2,3,1.0,4.0,2.0,35,0,2.0,0.0,5,4,0.0,0.0,3,0.0,0.0,16750,1.0,16,0,3.0,6,3,0,2
324,6.564154395359167,3,3,4.0,3.0,3.0,30,0,2.0,0.0,20,3,0.0,0.0,1,0.0,0.0,25230,3.0,13,1,7.0,2,2,0,2
325,6.297728692547778,4,3,3.0,2.0,3.0,40,0,1.0,0.0,10,4,0.0,0.0,2,0.0,0.0,65670,1.0,13,1,8.0,3,8,3,7
326,7.298584337349166,3,4,3.0,1.0,3.0,34,0,2.0,0.0,10,3,0.0,0.0,3,1.0,0.0,47390,5.0,24,2,6.0,2,3,1,2
327,7.602842481035,4,3,2.0,4.0,2.0,42,0,1.0,0.0,9,4,0.0,0.0,1,0.0,1.0,92080,1.0,15,1,24.0,2,24,14,9
328,7.590754127621389,2,3,3.0,1.0,3.0,23,1,2.0,0.0,2,3,0.0,1.0,4,0.0,0.0,45590,1.0,18,1,1.0,2,0,0,0
329,6.596371039714167,3,3,3.0,2.0,3.0,24,0,0.0,0.0,1,5,0.0,1.0,1,0.0,1.0,81890,1.0,14,1,1.0,3,1,0,0
